acc,epoch,loss,step,val_acc,val_loss
,,,113,0.91796875,0.3383016288280487
,,,114,0.91015625,0.33468225598335266
,,,115,0.90234375,0.38700830936431885
,,,116,0.8515625,0.4842609763145447
,,,117,0.94140625,0.24887794256210327
,,,118,0.921875,0.3362724781036377
,,,119,0.8897058963775635,0.4109019339084625
0.91796875,6,0.24693898856639862,1299,,
0.9296875,6,0.2521201968193054,1349,,
0.921875,6,0.28820279240608215,1399,,
0.92578125,6,0.29510897397994995,1449,,
0.9140625,6,0.30329498648643494,1499,,
,,,120,0.890625,0.441246896982193
,,,121,0.91796875,0.3619347810745239
,,,122,0.8828125,0.386677086353302
,,,123,0.921875,0.24400582909584045
,,,124,0.921875,0.2416803538799286
,,,125,0.9140625,0.3589884042739868
,,,126,0.92578125,0.25300243496894836
,,,127,0.9140625,0.31495171785354614
,,,128,0.8828125,0.44931551814079285
,,,129,0.8984375,0.36161425709724426
,,,130,0.90625,0.3884173035621643
,,,131,0.9140625,0.3464847505092621
,,,132,0.91796875,0.27767214179039
,,,133,0.90625,0.3436487913131714
,,,134,0.91796875,0.33392319083213806
,,,135,0.91015625,0.38673847913742065
,,,136,0.8515625,0.48301562666893005
,,,137,0.9453125,0.2467709481716156
,,,138,0.921875,0.33963510394096375
,,,139,0.8823529481887817,0.4148992598056793
0.91015625,7,0.2775595784187317,1549,,
0.90234375,7,0.46633514761924744,1599,,
0.93359375,7,0.26433807611465454,1649,,
0.890625,7,0.3193763792514801,1699,,
,,,140,0.89453125,0.43826231360435486
,,,141,0.91796875,0.3609441816806793
,,,142,0.8828125,0.3904290795326233
,,,143,0.91796875,0.24344709515571594
,,,144,0.92578125,0.23947399854660034
,,,145,0.91796875,0.35493946075439453
,,,146,0.921875,0.25219088792800903
,,,147,0.9140625,0.3112347722053528
,,,148,0.8828125,0.4473592936992645
,,,149,0.90234375,0.3600212335586548
,,,150,0.91015625,0.38772109150886536
,,,151,0.9140625,0.34354445338249207
,,,152,0.9140625,0.27433544397354126
,,,153,0.90625,0.34645897150039673
,,,154,0.91796875,0.33425372838974
,,,155,0.90234375,0.3861527740955353
,,,156,0.859375,0.48044779896736145
,,,157,0.94921875,0.24327731132507324
,,,158,0.91796875,0.3406423330307007
,,,159,0.8897058963775635,0.4160563051700592
0.890625,8,0.3209669589996338,1749,,
0.94140625,8,0.23970502614974976,1799,,
0.890625,8,0.3851214647293091,1849,,
0.92578125,8,0.2887193262577057,1899,,
,,,160,0.89453125,0.4346064627170563
,,,161,0.921875,0.35737481713294983
,,,162,0.8828125,0.3915248215198517
,,,163,0.91015625,0.24072323739528656
,,,164,0.93359375,0.2386433333158493
,,,165,0.921875,0.35131099820137024
,,,166,0.921875,0.24803878366947174
,,,167,0.91796875,0.3068253993988037
,,,168,0.8828125,0.44138988852500916
,,,169,0.90234375,0.35786059498786926
,,,170,0.90625,0.38479751348495483
,,,171,0.90234375,0.34037286043167114
,,,172,0.91796875,0.2697201073169708
,,,173,0.90625,0.348751425743103
,,,174,0.9140625,0.3376230001449585
,,,175,0.90234375,0.3867194354534149
,,,176,0.86328125,0.47791990637779236
,,,177,0.94921875,0.23981785774230957
,,,178,0.91796875,0.33972352743148804
,,,179,0.9117646813392639,0.4117293655872345
0.93359375,9,0.2688762843608856,1949,,
0.92578125,9,0.2640235424041748,1999,,
0.90234375,9,0.32103872299194336,2049,,
0.93359375,9,0.2283002883195877,2099,,
0.9351851940155029,9,0.298735111951828,2149,,
,,,180,0.890625,0.4291002154350281
,,,181,0.921875,0.3537411093711853
,,,182,0.8828125,0.3894665539264679
,,,183,0.9140625,0.23681244254112244
,,,184,0.93359375,0.23751488327980042
,,,185,0.921875,0.34680309891700745
,,,186,0.92578125,0.24256901443004608
,,,187,0.92578125,0.3038822114467621
,,,188,0.8828125,0.43489572405815125
,,,189,0.8984375,0.35656672716140747
,,,190,0.8984375,0.3804396092891693
,,,191,0.90625,0.3400995433330536
,,,192,0.91796875,0.26488372683525085
,,,193,0.90234375,0.3534851372241974
,,,194,0.90625,0.3426380157470703
,,,195,0.90625,0.38906130194664
,,,196,0.859375,0.4775117337703705
,,,197,0.94921875,0.23763439059257507
,,,198,0.921875,0.3400958776473999
,,,199,0.9117646813392639,0.40716353058815
0.8984375,10,0.35245633125305176,2199,,
0.93359375,10,0.19965744018554688,2249,,
0.90625,10,0.37460482120513916,2299,,
0.94140625,10,0.22473149001598358,2349,,
,,,200,0.8984375,0.42291492223739624
,,,201,0.91796875,0.35608866810798645
,,,202,0.87890625,0.39068999886512756
,,,203,0.91796875,0.2333521693944931
,,,204,0.93359375,0.2362433522939682
,,,205,0.921875,0.3459632694721222
,,,206,0.91796875,0.24050647020339966
,,,207,0.9296875,0.3031952381134033
,,,208,0.8828125,0.4316001534461975
,,,209,0.90234375,0.3577187657356262
,,,210,0.90234375,0.3814827799797058
,,,211,0.91015625,0.3417927324771881
,,,212,0.921875,0.25946518778800964
,,,213,0.91015625,0.35407930612564087
,,,214,0.9140625,0.34700092673301697
,,,215,0.90234375,0.39320236444473267
,,,216,0.87109375,0.4807301461696625
,,,217,0.9453125,0.2360423505306244
,,,218,0.91796875,0.34421029686927795
,,,219,0.9117646813392639,0.4057598412036896
0.91015625,11,0.29505401849746704,2399,,
0.91796875,11,0.27779117226600647,2449,,
0.9296875,11,0.26013314723968506,2499,,
0.91796875,11,0.3287942409515381,2549,,
,,,220,0.89453125,0.4212263226509094
,,,221,0.91796875,0.3618744909763336
,,,222,0.8828125,0.39551523327827454
,,,223,0.91796875,0.2323959320783615
,,,224,0.9296875,0.23688845336437225
,,,225,0.9140625,0.3495098352432251
,,,226,0.91796875,0.24018746614456177
,,,227,0.92578125,0.3040921986103058
,,,228,0.87890625,0.4312525987625122
,,,229,0.90234375,0.35822468996047974
,,,230,0.90625,0.38716650009155273
,,,231,0.91015625,0.3425840735435486
,,,232,0.921875,0.25584378838539124
,,,233,0.91796875,0.35286393761634827
,,,234,0.91015625,0.3493591547012329
,,,235,0.90234375,0.3964538276195526
,,,236,0.87109375,0.4870789051055908
,,,237,0.94921875,0.23568673431873322
,,,238,0.91796875,0.3483141362667084
,,,239,0.9117646813392639,0.4069097936153412
0.9375,12,0.1850448101758957,2599,,
0.9140625,12,0.2835194170475006,2649,,
0.91015625,12,0.23439852893352509,2699,,
0.90625,12,0.2459898740053177,2749,,
,,,240,0.89453125,0.41971784830093384
,,,241,0.91796875,0.3649403750896454
,,,242,0.8828125,0.4002681374549866
,,,243,0.91796875,0.23114867508411407
,,,244,0.93359375,0.2371886819601059
,,,245,0.9140625,0.35372650623321533
,,,246,0.91796875,0.23713915050029755
,,,247,0.921875,0.3072376549243927
,,,248,0.87890625,0.433993399143219
,,,249,0.90625,0.35503387451171875
,,,250,0.90625,0.3913308382034302
,,,251,0.9140625,0.340354323387146
,,,252,0.91796875,0.25332921743392944
,,,253,0.921875,0.35483112931251526
,,,254,0.9140625,0.34858185052871704
,,,255,0.8984375,0.3958328664302826
,,,256,0.8671875,0.4919005334377289
,,,257,0.94921875,0.23547063767910004
,,,258,0.91796875,0.3529498279094696
,,,259,0.904411792755127,0.40952956676483154
0.93359375,13,0.19177313148975372,2799,,
0.93359375,13,0.22300098836421967,2849,,
0.921875,13,0.3899913430213928,2899,,
0.9140625,13,0.31830930709838867,2949,,
0.93359375,13,0.37126362323760986,2999,,
,,,260,0.890625,0.417848140001297
,,,261,0.91796875,0.36265647411346436
,,,262,0.87890625,0.4048539102077484
,,,263,0.921875,0.22887422144412994
,,,264,0.93359375,0.23907352983951569
,,,265,0.9140625,0.35597196221351624
,,,266,0.921875,0.23282870650291443
,,,267,0.921875,0.3110514283180237
,,,268,0.875,0.437188059091568
,,,269,0.90625,0.35241901874542236
,,,270,0.89453125,0.39250603318214417
,,,271,0.91796875,0.33758535981178284
,,,272,0.92578125,0.251543253660202
,,,273,0.91796875,0.35762861371040344
,,,274,0.91796875,0.3443039655685425
,,,275,0.90625,0.39355677366256714
,,,276,0.8671875,0.49425989389419556
,,,277,0.94921875,0.23324620723724365
,,,278,0.92578125,0.3582287132740021
,,,279,0.904411792755127,0.41404199600219727
0.9296875,14,0.27930399775505066,3049,,
0.921875,14,0.24482563138008118,3099,,
0.92578125,14,0.29401472210884094,3149,,
0.921875,14,0.2694525718688965,3199,,
,,,280,0.88671875,0.4173119068145752
,,,281,0.91796875,0.3604947328567505
,,,282,0.8828125,0.408974289894104
,,,283,0.92578125,0.2280370146036148
,,,284,0.9296875,0.24176760017871857
,,,285,0.91015625,0.35490208864212036
,,,286,0.9296875,0.2287541776895523
,,,287,0.921875,0.3141755759716034
,,,288,0.87890625,0.4389723837375641
,,,289,0.9140625,0.3526560962200165
,,,290,0.89453125,0.394235223531723
,,,291,0.91015625,0.3375924527645111
,,,292,0.92578125,0.2508719861507416
,,,293,0.91796875,0.35845136642456055
,,,294,0.91796875,0.3407682180404663
,,,295,0.90234375,0.39214637875556946
,,,296,0.875,0.49602967500686646
,,,297,0.9453125,0.2334958165884018
,,,298,0.921875,0.36334550380706787
,,,299,0.904411792755127,0.42000195384025574
0.90234375,15,0.3282291889190674,3249,,
0.9453125,15,0.17275197803974152,3299,,
0.94921875,15,0.1694408804178238,3349,,
0.9296875,15,0.2162812054157257,3399,,
,,,300,0.8828125,0.4180236756801605
,,,301,0.91796875,0.36159297823905945
,,,302,0.88671875,0.41103366017341614
,,,303,0.92578125,0.22751475870609283
,,,304,0.92578125,0.24223820865154266
,,,305,0.9140625,0.3576338291168213
,,,306,0.92578125,0.2270050048828125
,,,307,0.92578125,0.31846579909324646
,,,308,0.875,0.4438849091529846
,,,309,0.9140625,0.3510044515132904
,,,310,0.89453125,0.3968579173088074
,,,311,0.91015625,0.3388381898403168
,,,312,0.921875,0.2515464723110199
,,,313,0.9140625,0.3593471944332123
,,,314,0.91796875,0.3426370322704315
,,,315,0.90234375,0.39246076345443726
,,,316,0.87890625,0.4951043725013733
,,,317,0.9453125,0.23488765954971313
,,,318,0.921875,0.3677123486995697
,,,319,0.904411792755127,0.4258304238319397
0.93359375,16,0.23720525205135345,3449,,
0.9140625,16,0.22536370158195496,3499,,
0.93359375,16,0.24695619940757751,3549,,
0.9296875,16,0.27206239104270935,3599,,
0.92578125,16,0.22841672599315643,3649,,
,,,320,0.88671875,0.4237145483493805
,,,321,0.91796875,0.36658257246017456
,,,322,0.890625,0.4130292534828186
,,,323,0.92578125,0.22631706297397614
,,,324,0.91796875,0.2447006106376648
,,,325,0.91015625,0.36542293429374695
,,,326,0.91796875,0.22852875292301178
,,,327,0.921875,0.32327088713645935
,,,328,0.875,0.4543676972389221
,,,329,0.90625,0.3523038625717163
,,,330,0.90234375,0.40280309319496155
,,,331,0.90625,0.3395678997039795
,,,332,0.92578125,0.25148385763168335
,,,333,0.9140625,0.3626067340373993
,,,334,0.91796875,0.34700170159339905
,,,335,0.90234375,0.39508840441703796
,,,336,0.875,0.49226996302604675
,,,337,0.94140625,0.23602056503295898
,,,338,0.921875,0.3713531792163849
,,,339,0.904411792755127,0.436661034822464
0.91015625,17,0.2525538206100464,3699,,
0.91015625,17,0.4125213325023651,3749,,
0.9453125,17,0.2252126783132553,3799,,
0.91015625,17,0.2785670757293701,3849,,
,,,340,0.88671875,0.42768433690071106
,,,341,0.91796875,0.36879396438598633
,,,342,0.89453125,0.4144115746021271
,,,343,0.9296875,0.22394515573978424
,,,344,0.91796875,0.24946096539497375
,,,345,0.91015625,0.3691588044166565
,,,346,0.91796875,0.23028571903705597
,,,347,0.921875,0.32375508546829224
,,,348,0.875,0.4630092978477478
,,,349,0.90234375,0.3524191677570343
,,,350,0.90234375,0.4051159918308258
,,,351,0.89453125,0.3411077857017517
,,,352,0.9296875,0.2501036822795868
,,,353,0.9140625,0.3683168590068817
,,,354,0.91796875,0.351188063621521
,,,355,0.90625,0.3983249366283417
,,,356,0.87109375,0.4887397289276123
,,,357,0.94140625,0.23799273371696472
,,,358,0.921875,0.3721611201763153
,,,359,0.904411792755127,0.44533276557922363
0.87890625,18,0.3258955180644989,3899,,
0.953125,18,0.19971831142902374,3949,,
0.89453125,18,0.3710242509841919,3999,,
0.92578125,18,0.24407793581485748,4049,,
,,,360,0.8828125,0.4267277121543884
,,,361,0.91796875,0.363589346408844
,,,362,0.890625,0.4160435199737549
,,,363,0.92578125,0.2203579694032669
,,,364,0.921875,0.25431761145591736
,,,365,0.91015625,0.37082549929618835
,,,366,0.91796875,0.2268109917640686
,,,367,0.91796875,0.3234516382217407
,,,368,0.875,0.46756142377853394
,,,369,0.8984375,0.35023435950279236
,,,370,0.8984375,0.40416789054870605
,,,371,0.8984375,0.34425613284111023
,,,372,0.92578125,0.24861928820610046
,,,373,0.9140625,0.374761700630188
,,,374,0.9140625,0.35651952028274536
,,,375,0.90625,0.40131866931915283
,,,376,0.87109375,0.4855605661869049
,,,377,0.9375,0.24156489968299866
,,,378,0.921875,0.3685353398323059
,,,379,0.904411792755127,0.4434478282928467
0.9296875,19,0.23890165984630585,4099,,
0.9296875,19,0.2604418694972992,4149,,
0.8984375,19,0.3110567331314087,4199,,
0.9296875,19,0.21355372667312622,4249,,
0.9259259104728699,19,0.28943172097206116,4299,,
,,,380,0.87890625,0.4268703758716583
,,,381,0.921875,0.35655638575553894
,,,382,0.88671875,0.41837912797927856
,,,383,0.91796875,0.21805353462696075
,,,384,0.921875,0.2571217715740204
,,,385,0.91796875,0.3730979561805725
,,,386,0.91796875,0.22280490398406982
,,,387,0.91796875,0.32361382246017456
,,,388,0.87890625,0.46749618649482727
,,,389,0.90625,0.3485904633998871
,,,390,0.90625,0.40285763144493103
,,,391,0.8984375,0.34773483872413635
,,,392,0.92578125,0.2477615773677826
,,,393,0.9140625,0.3820556104183197
,,,394,0.9140625,0.36138716340065
,,,395,0.90625,0.40755918622016907
,,,396,0.875,0.48383045196533203
,,,397,0.9375,0.24488896131515503
,,,398,0.921875,0.36491405963897705
,,,399,0.904411792755127,0.4379909634590149
0.91796875,20,0.30689358711242676,4349,,
0.9453125,20,0.19198955595493317,4399,,
0.90234375,20,0.3682604730129242,4449,,
0.9453125,20,0.20712628960609436,4499,,
,,,400,0.875,0.43072986602783203
,,,401,0.921875,0.35253724455833435
,,,402,0.87890625,0.4206824004650116
,,,403,0.91796875,0.21931877732276917
,,,404,0.92578125,0.25846463441848755
,,,405,0.921875,0.3767978250980377
,,,406,0.92578125,0.22109435498714447
,,,407,0.91796875,0.3214513659477234
,,,408,0.8828125,0.4640759527683258
,,,409,0.90625,0.35051965713500977
,,,410,0.90625,0.404175728559494
,,,411,0.8984375,0.34937602281570435
,,,412,0.92578125,0.24820461869239807
,,,413,0.91015625,0.38960209488868713
,,,414,0.91796875,0.36347848176956177
,,,415,0.90234375,0.41431790590286255
,,,416,0.875,0.48489078879356384
,,,417,0.93359375,0.24620726704597473
,,,418,0.921875,0.3667118549346924
,,,419,0.904411792755127,0.437199205160141
0.92578125,21,0.2654838562011719,4549,,
0.93359375,21,0.24749800562858582,4599,,
0.92578125,21,0.26717719435691833,4649,,
0.92578125,21,0.2906813323497772,4699,,
,,,420,0.87890625,0.43820637464523315
,,,421,0.92578125,0.35065630078315735
,,,422,0.875,0.42493999004364014
,,,423,0.921875,0.22296230494976044
,,,424,0.92578125,0.26202279329299927
,,,425,0.91796875,0.378482460975647
,,,426,0.92578125,0.22015376389026642
,,,427,0.91796875,0.32111334800720215
,,,428,0.8828125,0.46230798959732056
,,,429,0.91015625,0.3559785783290863
,,,430,0.90625,0.40975624322891235
,,,431,0.90234375,0.35176989436149597
,,,432,0.921875,0.24855676293373108
,,,433,0.91015625,0.39583298563957214
,,,434,0.9140625,0.3643723726272583
,,,435,0.90234375,0.4196093678474426
,,,436,0.87890625,0.48991578817367554
,,,437,0.9375,0.24811694025993347
,,,438,0.91796875,0.3726864755153656
,,,439,0.904411792755127,0.4434250593185425
0.9453125,22,0.16028036177158356,4749,,
0.9375,22,0.25468167662620544,4799,,
0.91015625,22,0.2206321805715561,4849,,
0.921875,22,0.22728943824768066,4899,,
,,,440,0.87890625,0.44391852617263794
,,,441,0.92578125,0.3494952619075775
,,,442,0.875,0.42941999435424805
,,,443,0.921875,0.22672751545906067
,,,444,0.92578125,0.2671573758125305
,,,445,0.921875,0.3759399354457855
,,,446,0.921875,0.2218308001756668
,,,447,0.9140625,0.3227388262748718
,,,448,0.8828125,0.4613651931285858
,,,449,0.9140625,0.3600045144557953
,,,450,0.90234375,0.4125114679336548
,,,451,0.90234375,0.35569724440574646
,,,452,0.92578125,0.24849757552146912
,,,453,0.90625,0.40021711587905884
,,,454,0.90625,0.36665651202201843
,,,455,0.90234375,0.42514634132385254
,,,456,0.875,0.4959179759025574
,,,457,0.93359375,0.24968750774860382
,,,458,0.91796875,0.3784424364566803
,,,459,0.904411792755127,0.4505610466003418
0.94140625,23,0.17568345367908478,4949,,
0.93359375,23,0.22635452449321747,4999,,
0.921875,23,0.3926286995410919,5049,,
0.9140625,23,0.273745596408844,5099,,
0.93359375,23,0.37065422534942627,5149,,
,,,460,0.8828125,0.44662198424339294
,,,461,0.92578125,0.348626047372818
,,,462,0.87890625,0.4352525770664215
,,,463,0.91796875,0.23018209636211395
,,,464,0.92578125,0.27112555503845215
,,,465,0.9140625,0.3716161549091339
,,,466,0.921875,0.22474020719528198
,,,467,0.91796875,0.32496991753578186
,,,468,0.8828125,0.46118637919425964
,,,469,0.91015625,0.362676739692688
,,,470,0.90625,0.41281816363334656
,,,471,0.90234375,0.35682058334350586
,,,472,0.92578125,0.25005802512168884
,,,473,0.90625,0.40536803007125854
,,,474,0.90625,0.3723445534706116
,,,475,0.90234375,0.4313906729221344
,,,476,0.875,0.4993889033794403
,,,477,0.93359375,0.24949850142002106
,,,478,0.921875,0.3815838098526001
,,,479,0.904411792755127,0.45442795753479004
0.93359375,24,0.24396350979804993,5199,,
0.921875,24,0.2322002649307251,5249,,
0.94140625,24,0.2940451502799988,5299,,
0.9296875,24,0.25871509313583374,5349,,
,,,480,0.8828125,0.450809508562088
,,,481,0.92578125,0.3511728048324585
,,,482,0.8828125,0.4444049596786499
,,,483,0.91796875,0.23355424404144287
,,,484,0.92578125,0.2734967768192291
,,,485,0.9140625,0.3689045011997223
,,,486,0.92578125,0.2287718802690506
,,,487,0.9140625,0.3261003792285919
,,,488,0.87890625,0.46449750661849976
,,,489,0.91015625,0.3682221472263336
,,,490,0.90625,0.41669416427612305
,,,491,0.90625,0.355213463306427
,,,492,0.92578125,0.2537044882774353
,,,493,0.90234375,0.41393357515335083
,,,494,0.90234375,0.37768542766571045
,,,495,0.90234375,0.439555287361145
,,,496,0.87890625,0.4996870160102844
,,,497,0.9375,0.2479245811700821
,,,498,0.921875,0.38449645042419434
,,,499,0.9117646813392639,0.45876407623291016
0.9140625,25,0.30011433362960815,5399,,
0.9375,25,0.1773209273815155,5449,,
0.9453125,25,0.15227393805980682,5499,,
0.91796875,25,0.20597226917743683,5549,,
,,,500,0.875,0.45769914984703064
,,,501,0.92578125,0.3564213514328003
,,,502,0.87890625,0.45404160022735596
,,,503,0.91796875,0.23723067343235016
,,,504,0.921875,0.2773490846157074
,,,505,0.91796875,0.368168443441391
,,,506,0.921875,0.2344399094581604
,,,507,0.90625,0.3264939785003662
,,,508,0.875,0.47099193930625916
,,,509,0.91015625,0.3777776062488556
,,,510,0.90625,0.4202912151813507
,,,511,0.9140625,0.35389795899391174
,,,512,0.921875,0.25877976417541504
,,,513,0.89453125,0.42197316884994507
,,,514,0.90625,0.38120079040527344
,,,515,0.89453125,0.4484712481498718
,,,516,0.87890625,0.5002041459083557
,,,517,0.94140625,0.2498432844877243
,,,518,0.921875,0.38865068554878235
,,,519,0.9117646813392639,0.4662918150424957
0.94140625,26,0.23378828167915344,5599,,
0.921875,26,0.21180063486099243,5649,,
0.93359375,26,0.2420916110277176,5699,,
0.9296875,26,0.2675829827785492,5749,,
0.92578125,26,0.21813414990901947,5799,,
,,,520,0.875,0.4624527394771576
,,,521,0.92578125,0.35993561148643494
,,,522,0.87890625,0.4597143828868866
,,,523,0.921875,0.23969793319702148
,,,524,0.9140625,0.28084567189216614
,,,525,0.91015625,0.36811137199401855
,,,526,0.92578125,0.24018916487693787
,,,527,0.90234375,0.3273410201072693
,,,528,0.875,0.47376149892807007
,,,529,0.91015625,0.38790053129196167
,,,530,0.91015625,0.42139923572540283
,,,531,0.9140625,0.3520181477069855
,,,532,0.921875,0.2638908922672272
,,,533,0.8984375,0.42329174280166626
,,,534,0.9140625,0.3834228515625
,,,535,0.890625,0.4537091851234436
,,,536,0.8828125,0.5026339888572693
,,,537,0.94140625,0.25518253445625305
,,,538,0.921875,0.39303919672966003
,,,539,0.904411792755127,0.47542840242385864
0.9140625,27,0.2616215944290161,5849,,
0.91796875,27,0.3953492343425751,5899,,
0.94140625,27,0.21606233716011047,5949,,
0.8984375,27,0.2818688452243805,5999,,
,,,540,0.87890625,0.4587979018688202
,,,541,0.92578125,0.35951992869377136
,,,542,0.88671875,0.4576818346977234
,,,543,0.92578125,0.24125857651233673
,,,544,0.9140625,0.2775684893131256
,,,545,0.91796875,0.36804839968681335
,,,546,0.921875,0.24158324301242828
,,,547,0.90234375,0.32815468311309814
,,,548,0.875,0.47227543592453003
,,,549,0.90234375,0.3920349180698395
,,,550,0.91015625,0.4166567921638489
,,,551,0.91796875,0.348985493183136
,,,552,0.92578125,0.2674093544483185
,,,553,0.8984375,0.41525229811668396
,,,554,0.91796875,0.38304945826530457
,,,555,0.88671875,0.45573097467422485
,,,556,0.87890625,0.5033224821090698
,,,557,0.9375,0.26064905524253845
,,,558,0.91796875,0.39285895228385925
,,,559,0.904411792755127,0.4758034944534302
0.88671875,28,0.3208369314670563,6049,,
0.95703125,28,0.1734236627817154,6099,,
0.91015625,28,0.34760114550590515,6149,,
0.9375,28,0.24107438325881958,6199,,
,,,560,0.875,0.4532739818096161
,,,561,0.921875,0.35928457975387573
,,,562,0.890625,0.4523264467716217
,,,563,0.92578125,0.2425328642129898
,,,564,0.921875,0.2705133259296417
,,,565,0.91796875,0.3688179552555084
,,,566,0.9140625,0.2400810271501541
,,,567,0.8984375,0.32692959904670715
,,,568,0.86328125,0.4728657305240631
,,,569,0.90625,0.3922617435455322
