loss_step,acc_step,epoch,step,loss_epoch,acc_epoch
0.20138584077358246,0.9375,1,599,,
0.17239010334014893,0.96875,1,609,,
0.1764572262763977,0.953125,1,619,,
0.2685905992984772,0.9140625,1,629,,
0.1532217413187027,0.953125,1,639,,
0.2227543294429779,0.9375,1,649,,
0.15978968143463135,0.9609375,1,659,,
0.22376865148544312,0.9453125,1,669,,
0.23197799921035767,0.9453125,1,679,,
0.24526990950107574,0.921875,1,689,,
0.2226739525794983,0.9375,1,699,,
0.3930399417877197,0.890625,1,709,,
0.18644608557224274,0.9296875,1,719,,
0.24560074508190155,0.9296875,1,729,,
0.21813422441482544,0.9375,1,739,,
0.2111833095550537,0.9296875,1,749,,
0.28488901257514954,0.9453125,1,759,,
0.17734692990779877,0.9375,1,769,,
0.19569869339466095,0.953125,1,779,,
0.187281996011734,0.9453125,1,789,,
0.21354429423809052,0.9140625,1,799,,
0.29632070660591125,0.9140625,1,809,,
0.2848075330257416,0.9140625,1,819,,
0.162112757563591,0.953125,1,829,,
0.1826171576976776,0.953125,1,839,,
0.16414017975330353,0.9375,1,849,,
0.18944451212882996,0.921875,1,859,,
0.15105955302715302,0.953125,1,869,,
0.22736389935016632,0.921875,1,879,,
0.17162173986434937,0.953125,1,889,,
0.1232287585735321,0.96875,1,899,,
0.15051324665546417,0.9453125,1,909,,
0.1682739555835724,0.9453125,1,919,,
0.1834353804588318,0.953125,1,929,,
,,1,937,0.21849526464939117,0.9358333349227905
0.21894651651382446,0.953125,2,939,,
0.1496138721704483,0.953125,2,949,,
0.18787047266960144,0.9375,2,959,,
0.1401239037513733,0.9609375,2,969,,
0.18692032992839813,0.9375,2,979,,
0.22732512652873993,0.9453125,2,989,,
0.13823160529136658,0.9765625,2,999,,
0.06325873732566833,0.984375,2,1009,,
0.14896345138549805,0.953125,2,1019,,
0.11875058710575104,0.953125,2,1029,,
0.11525744944810867,0.9609375,2,1039,,
0.07681740075349808,0.984375,2,1049,,
0.1584765464067459,0.9296875,2,1059,,
0.1494651585817337,0.953125,2,1069,,
0.14096929132938385,0.9609375,2,1079,,
0.2311450093984604,0.9140625,2,1089,,
0.1654665768146515,0.953125,2,1099,,
0.09050202369689941,0.984375,2,1109,,
0.158845916390419,0.9453125,2,1119,,
0.15318439900875092,0.953125,2,1129,,
0.2224673628807068,0.9375,2,1139,,
0.29742011427879333,0.921875,2,1149,,
0.1610710322856903,0.9609375,2,1159,,
0.19748516380786896,0.953125,2,1169,,
0.22975119948387146,0.9296875,2,1179,,
0.15665669739246368,0.953125,2,1189,,
0.096412792801857,0.96875,2,1199,,
0.21051621437072754,0.9296875,2,1209,,
0.18342402577400208,0.9609375,2,1219,,
0.1302156001329422,0.9453125,2,1229,,
0.18089155852794647,0.9453125,2,1239,,
0.23192477226257324,0.921875,2,1249,,
0.10397148132324219,0.96875,2,1259,,
0.10512353479862213,0.9765625,2,1269,,
0.17352013289928436,0.9609375,2,1279,,
0.303220272064209,0.8984375,2,1289,,
0.14941003918647766,0.9609375,2,1299,,
0.18363770842552185,0.9296875,2,1309,,
0.21263089776039124,0.9453125,2,1319,,
0.0736873596906662,0.96875,2,1329,,
0.13363446295261383,0.9453125,2,1339,,
0.16414028406143188,0.9375,2,1349,,
0.11565230786800385,0.96875,2,1359,,
0.1410616636276245,0.96875,2,1369,,
0.17768944799900055,0.9375,2,1379,,
0.2062312811613083,0.9375,2,1389,,
0.26505258679389954,0.921875,2,1399,,
,,2,1406,0.16921120882034302,0.9507499933242798
0.08650277554988861,0.96875,3,1409,,
0.15293997526168823,0.953125,3,1419,,
0.07520267367362976,0.984375,3,1429,,
0.11348208785057068,0.953125,3,1439,,
0.1366383135318756,0.9453125,3,1449,,
0.11653182655572891,0.96875,3,1459,,
0.15242642164230347,0.953125,3,1469,,
0.18442678451538086,0.953125,3,1479,,
0.09512925148010254,0.984375,3,1489,,
0.160370334982872,0.9609375,3,1499,,
0.15758943557739258,0.9453125,3,1509,,
0.19334281980991364,0.953125,3,1519,,
0.1663295477628708,0.96875,3,1529,,
0.15253666043281555,0.9609375,3,1539,,
0.12310653924942017,0.9765625,3,1549,,
0.1893831044435501,0.9453125,3,1559,,
0.14952509105205536,0.96875,3,1569,,
0.21194690465927124,0.9296875,3,1579,,
0.11575817316770554,0.953125,3,1589,,
0.09351184219121933,0.9765625,3,1599,,
0.15505394339561462,0.9453125,3,1609,,
0.28563758730888367,0.9140625,3,1619,,
0.12184739857912064,0.96875,3,1629,,
0.11583414673805237,0.9296875,3,1639,,
0.16877318918704987,0.9453125,3,1649,,
0.18850205838680267,0.953125,3,1659,,
0.09780027717351913,0.9765625,3,1669,,
0.21692831814289093,0.9375,3,1679,,
0.07294206321239471,0.984375,3,1689,,
0.10096658766269684,0.9765625,3,1699,,
0.08429954946041107,0.9765625,3,1709,,
0.09211735427379608,0.96875,3,1719,,
0.07718881964683533,0.9921875,3,1729,,
0.12639595568180084,0.96875,3,1739,,
0.09645308554172516,0.9765625,3,1749,,
0.09806206822395325,0.9609375,3,1759,,
0.19682754576206207,0.953125,3,1769,,
0.11564017832279205,0.96875,3,1779,,
0.10852805525064468,0.9765625,3,1789,,
0.050863999873399734,0.9921875,3,1799,,
0.12433125823736191,0.9609375,3,1809,,
0.060417044907808304,0.984375,3,1819,,
0.09872759878635406,0.9609375,3,1829,,
0.11754085123538971,0.96875,3,1839,,
0.2210250198841095,0.9375,3,1849,,
0.17258889973163605,0.921875,3,1859,,
0.07222229242324829,0.984375,3,1869,,
,,3,1875,0.13966123759746552,0.9587833285331726
0.07444407790899277,0.9765625,4,1879,,
0.10010509192943573,0.9765625,4,1889,,
0.09249284118413925,0.9609375,4,1899,,
0.11386521905660629,0.953125,4,1909,,
0.15788212418556213,0.9296875,4,1919,,
0.18487699329853058,0.9609375,4,1929,,
0.12816084921360016,0.9765625,4,1939,,
0.08533649146556854,0.9765625,4,1949,,
0.0649615228176117,0.9921875,4,1959,,
0.13807347416877747,0.953125,4,1969,,
0.05732116848230362,0.9921875,4,1979,,
0.13403792679309845,0.9609375,4,1989,,
0.05292343348264694,0.984375,4,1999,,
0.10352291166782379,0.9765625,4,2009,,
0.1089061051607132,0.9765625,4,2019,,
0.08598413318395615,0.96875,4,2029,,
0.13819468021392822,0.9609375,4,2039,,
0.1054900735616684,0.96875,4,2049,,
0.18985381722450256,0.9609375,4,2059,,
0.11057315021753311,0.96875,4,2069,,
0.0886131003499031,0.96875,4,2079,,
0.1501726657152176,0.9375,4,2089,,
0.08296575397253036,0.9765625,4,2099,,
0.1645740419626236,0.9453125,4,2109,,
0.11232801526784897,0.9765625,4,2119,,
0.16548410058021545,0.9453125,4,2129,,
0.10809746384620667,0.96875,4,2139,,
0.09688324481248856,0.984375,4,2149,,
0.06258536875247955,0.9921875,4,2159,,
0.11593417823314667,0.9609375,4,2169,,
0.15095184743404388,0.9609375,4,2179,,
0.05508909001946449,0.9921875,4,2189,,
0.052108801901340485,0.984375,4,2199,,
0.11623871326446533,0.9765625,4,2209,,
0.1711476445198059,0.9375,4,2219,,
0.06365790218114853,0.96875,4,2229,,
0.08431192487478256,0.9765625,4,2239,,
0.08253610134124756,0.9765625,4,2249,,
0.11551445722579956,0.9375,4,2259,,
0.08805102109909058,0.96875,4,2269,,
0.12191610783338547,0.96875,4,2279,,
0.04513690248131752,1.0,4,2289,,
0.07771121710538864,0.984375,4,2299,,
0.2041075974702835,0.9609375,4,2309,,
0.11436726897954941,0.9609375,4,2319,,
0.1148352399468422,0.9609375,4,2329,,
0.06624270230531693,0.9765625,4,2339,,
,,4,2344,0.11746397614479065,0.9659166932106018
