acc,epoch,loss,step,val_acc,val_loss
0.97265625,3,1.491146445274353,699,,
0.94921875,3,1.5108500719070435,749,,
0.9453125,3,1.5188047885894775,799,,
0.9453125,3,1.5185976028442383,849,,
,,,60,0.94921875,1.5121690034866333
,,,61,0.93359375,1.5285650491714478
,,,62,0.93359375,1.5275014638900757
,,,63,0.9375,1.5255991220474243
,,,64,0.9375,1.5287777185440063
,,,65,0.9140625,1.5431427955627441
,,,66,0.9375,1.5223474502563477
,,,67,0.96484375,1.4981646537780762
,,,68,0.953125,1.5076359510421753
,,,69,0.9453125,1.5177522897720337
,,,70,0.95703125,1.5051755905151367
,,,71,0.94140625,1.5242575407028198
,,,72,0.953125,1.5071865320205688
,,,73,0.91796875,1.541739583015442
,,,74,0.9609375,1.502276062965393
,,,75,0.953125,1.5063495635986328
,,,76,0.9453125,1.5146833658218384
,,,77,0.95703125,1.5126361846923828
,,,78,0.9453125,1.5210630893707275
,,,79,0.9485294222831726,1.5153403282165527
0.96484375,4,1.496390700340271,899,,
0.9609375,4,1.4979827404022217,949,,
0.93359375,4,1.5253558158874512,999,,
0.953125,4,1.5087147951126099,1049,,
,,,80,0.9453125,1.5136821269989014
,,,81,0.9140625,1.5477864742279053
,,,82,0.95703125,1.5011193752288818
,,,83,0.94140625,1.5181756019592285
,,,84,0.92578125,1.5344425439834595
,,,85,0.91796875,1.543914556503296
,,,86,0.94140625,1.5191600322723389
,,,87,0.95703125,1.50645911693573
,,,88,0.96875,1.4939442873001099
,,,89,0.9375,1.5215420722961426
,,,90,0.94921875,1.5128684043884277
,,,91,0.95703125,1.507455587387085
,,,92,0.9453125,1.514488935470581
,,,93,0.94140625,1.523792028427124
,,,94,0.9375,1.5235892534255981
,,,95,0.9375,1.5233573913574219
,,,96,0.93359375,1.5275899171829224
,,,97,0.93359375,1.5252633094787598
,,,98,0.953125,1.5072863101959229
,,,99,0.9485294222831726,1.5124096870422363
0.94140625,5,1.5212914943695068,1099,,
0.94921875,5,1.513636589050293,1149,,
0.953125,5,1.5104771852493286,1199,,
0.921875,5,1.5361912250518799,1249,,
,,,100,0.9453125,1.5167415142059326
,,,101,0.92578125,1.5353116989135742
,,,102,0.9296875,1.5304895639419556
,,,103,0.94140625,1.5180425643920898
,,,104,0.921875,1.5385911464691162
,,,105,0.92578125,1.5367262363433838
,,,106,0.9453125,1.51579749584198
,,,107,0.97265625,1.4900749921798706
,,,108,0.95703125,1.5026109218597412
,,,109,0.9453125,1.5117210149765015
,,,110,0.93359375,1.5262343883514404
,,,111,0.94921875,1.5144363641738892
,,,112,0.9609375,1.4963397979736328
,,,113,0.9296875,1.5324742794036865
,,,114,0.94921875,1.5122450590133667
,,,115,0.94921875,1.509577989578247
,,,116,0.953125,1.507851481437683
,,,117,0.94140625,1.5207910537719727
,,,118,0.94140625,1.5213994979858398
,,,119,0.9485294222831726,1.5117987394332886
0.94140625,6,1.5217475891113281,1299,,
0.9609375,6,1.4993391036987305,1349,,
0.92578125,6,1.5280992984771729,1399,,
0.98046875,6,1.4808326959609985,1449,,
0.953125,6,1.5080329179763794,1499,,
,,,120,0.94921875,1.5107320547103882
,,,121,0.94140625,1.5208842754364014
,,,122,0.9609375,1.5010994672775269
,,,123,0.9296875,1.5315674543380737
,,,124,0.9453125,1.5157510042190552
,,,125,0.9296875,1.5340065956115723
,,,126,0.95703125,1.4999408721923828
,,,127,0.9609375,1.5000427961349487
,,,128,0.9609375,1.4960761070251465
,,,129,0.9375,1.5229498147964478
,,,130,0.9453125,1.5122565031051636
,,,131,0.9453125,1.5169460773468018
,,,132,0.953125,1.5084553956985474
,,,133,0.9453125,1.513952612876892
,,,134,0.92578125,1.5315864086151123
,,,135,0.9609375,1.4997056722640991
,,,136,0.9453125,1.5152721405029297
,,,137,0.94921875,1.5128360986709595
,,,138,0.953125,1.5100547075271606
,,,139,0.9411764740943909,1.5218136310577393
0.96484375,7,1.498126745223999,1549,,
0.9375,7,1.5222564935684204,1599,,
0.953125,7,1.5066757202148438,1649,,
0.9609375,7,1.5012458562850952,1699,,
,,,140,0.94921875,1.5088474750518799
,,,141,0.94140625,1.5209394693374634
,,,142,0.95703125,1.5048072338104248
,,,143,0.94921875,1.510924220085144
,,,144,0.94140625,1.5195989608764648
,,,145,0.9296875,1.5312402248382568
,,,146,0.94140625,1.513646125793457
,,,147,0.9609375,1.500137209892273
,,,148,0.9765625,1.4842281341552734
,,,149,0.96875,1.4947190284729004
,,,150,0.9453125,1.5159753561019897
,,,151,0.96484375,1.4928778409957886
,,,152,0.96484375,1.4944638013839722
,,,153,0.94921875,1.5119071006774902
,,,154,0.95703125,1.5062618255615234
,,,155,0.96875,1.4945787191390991
,,,156,0.95703125,1.5019036531448364
,,,157,0.94921875,1.5110557079315186
,,,158,0.9453125,1.5162731409072876
,,,159,0.9632353186607361,1.4933832883834839
0.953125,8,1.5063042640686035,1749,,
0.94921875,8,1.5121941566467285,1799,,
0.953125,8,1.5092833042144775,1849,,
0.97265625,8,1.4894882440567017,1899,,
,,,160,0.9296875,1.5337491035461426
,,,161,0.93359375,1.528436303138733
,,,162,0.9375,1.5233616828918457
,,,163,0.93359375,1.525736927986145
,,,164,0.953125,1.510162591934204
,,,165,0.921875,1.5361219644546509
,,,166,0.94140625,1.5193835496902466
,,,167,0.96484375,1.4963606595993042
,,,168,0.96875,1.4919222593307495
,,,169,0.953125,1.508072018623352
,,,170,0.94921875,1.511549472808838
,,,171,0.9296875,1.530252456665039
,,,172,0.94140625,1.5194811820983887
,,,173,0.921875,1.537801742553711
,,,174,0.94921875,1.5103201866149902
,,,175,0.97265625,1.4883322715759277
,,,176,0.94921875,1.5111491680145264
,,,177,0.94921875,1.5114907026290894
,,,178,0.9453125,1.5155152082443237
,,,179,0.9558823704719543,1.504429578781128
0.9765625,9,1.4848976135253906,1949,,
0.93359375,9,1.5292367935180664,1999,,
0.94921875,9,1.5124602317810059,2049,,
0.96484375,9,1.4981945753097534,2099,,
0.9351851940155029,9,1.5247794389724731,2149,,
,,,180,0.94921875,1.5123491287231445
,,,181,0.921875,1.541292428970337
,,,182,0.94921875,1.5111589431762695
,,,183,0.93359375,1.5281864404678345
,,,184,0.921875,1.535681128501892
,,,185,0.9375,1.5248831510543823
,,,186,0.9609375,1.4972925186157227
,,,187,0.94140625,1.5181138515472412
,,,188,0.96484375,1.4950908422470093
,,,189,0.953125,1.5083664655685425
,,,190,0.9453125,1.5142048597335815
,,,191,0.94921875,1.511337161064148
,,,192,0.9609375,1.5005033016204834
,,,193,0.95703125,1.5044653415679932
,,,194,0.953125,1.510396122932434
,,,195,0.94921875,1.511193037033081
,,,196,0.9453125,1.5163395404815674
,,,197,0.953125,1.509623408317566
,,,198,0.9296875,1.529616355895996
,,,199,0.9852941036224365,1.4787013530731201
0.953125,10,1.5058974027633667,2199,,
0.9609375,10,1.4997342824935913,2249,,
0.94921875,10,1.509219765663147,2299,,
0.94921875,10,1.5099282264709473,2349,,
,,,200,0.94140625,1.5216070413589478
,,,201,0.94140625,1.523247241973877
,,,202,0.9609375,1.5040680170059204
,,,203,0.93359375,1.5287094116210938
,,,204,0.93359375,1.5275871753692627
,,,205,0.94921875,1.5113401412963867
,,,206,0.953125,1.509901523590088
,,,207,0.9609375,1.5002784729003906
,,,208,0.9765625,1.4850091934204102
,,,209,0.94921875,1.5125888586044312
,,,210,0.953125,1.507581353187561
,,,211,0.9609375,1.5013768672943115
,,,212,0.953125,1.5063556432724
,,,213,0.94921875,1.5102635622024536
,,,214,0.94140625,1.519288182258606
,,,215,0.96875,1.49385404586792
,,,216,0.9453125,1.5157673358917236
,,,217,0.94140625,1.5196995735168457
,,,218,0.95703125,1.5041546821594238
,,,219,0.9632353186607361,1.4976309537887573
0.921875,11,1.538153052330017,2399,,
0.9609375,11,1.4986627101898193,2449,,
0.95703125,11,1.5041097402572632,2499,,
0.93359375,11,1.5264021158218384,2549,,
,,,220,0.94140625,1.5163217782974243
,,,221,0.92578125,1.5348140001296997
,,,222,0.96875,1.493947982788086
,,,223,0.9296875,1.5301858186721802
,,,224,0.9453125,1.5146877765655518
,,,225,0.94921875,1.5121471881866455
,,,226,0.9609375,1.4996920824050903
,,,227,0.95703125,1.5039266347885132
,,,228,0.95703125,1.5041770935058594
,,,229,0.94140625,1.5210044384002686
,,,230,0.94140625,1.519430160522461
,,,231,0.9375,1.5254456996917725
,,,232,0.94921875,1.512644648551941
,,,233,0.95703125,1.5031110048294067
,,,234,0.9453125,1.5145111083984375
,,,235,0.97265625,1.48849618434906
,,,236,0.94140625,1.520480990409851
,,,237,0.94140625,1.520668625831604
,,,238,0.953125,1.5087970495224
,,,239,0.9485294222831726,1.5126363039016724
0.9765625,12,1.4847902059555054,2599,,
0.9765625,12,1.485691785812378,2649,,
0.9609375,12,1.4982703924179077,2699,,
0.92578125,12,1.535141110420227,2749,,
,,,240,0.953125,1.5093880891799927
,,,241,0.93359375,1.5274122953414917
,,,242,0.96484375,1.495259165763855
,,,243,0.92578125,1.534962773323059
,,,244,0.94140625,1.5200026035308838
,,,245,0.9375,1.523276448249817
,,,246,0.9375,1.5236449241638184
,,,247,0.96484375,1.4975322484970093
,,,248,0.9609375,1.4991683959960938
,,,249,0.94921875,1.5119662284851074
,,,250,0.96484375,1.4963054656982422
,,,251,0.94921875,1.511690616607666
,,,252,0.9453125,1.515329360961914
,,,253,0.94921875,1.5122367143630981
,,,254,0.91796875,1.5403677225112915
,,,255,0.96875,1.4923665523529053
,,,256,0.9453125,1.5163755416870117
,,,257,0.9375,1.5218558311462402
,,,258,0.95703125,1.5041924715042114
,,,259,0.9485294222831726,1.5146228075027466
0.9453125,13,1.5155636072158813,2799,,
0.9609375,13,1.5003420114517212,2849,,
0.953125,13,1.5088820457458496,2899,,
0.9609375,13,1.500518798828125,2949,,
0.9296875,13,1.5319898128509521,2999,,
,,,260,0.9453125,1.517104983329773
,,,261,0.953125,1.5066962242126465
,,,262,0.97265625,1.4890642166137695
,,,263,0.94140625,1.5208319425582886
,,,264,0.94921875,1.5113879442214966
,,,265,0.90625,1.5545618534088135
,,,266,0.95703125,1.5018166303634644
,,,267,0.96484375,1.4962449073791504
,,,268,0.96484375,1.4967026710510254
,,,269,0.94140625,1.519482135772705
,,,270,0.94921875,1.5111531019210815
,,,271,0.9375,1.5221471786499023
,,,272,0.94140625,1.5217517614364624
,,,273,0.9453125,1.5150840282440186
,,,274,0.9375,1.523705244064331
,,,275,0.94140625,1.5196646451950073
,,,276,0.94140625,1.518202543258667
,,,277,0.94921875,1.5099197626113892
,,,278,0.95703125,1.5041453838348389
,,,279,0.970588207244873,1.490570306777954
0.95703125,14,1.5044565200805664,3049,,
0.95703125,14,1.5042221546173096,3099,,
0.953125,14,1.5074272155761719,3149,,
0.95703125,14,1.501676082611084,3199,,
,,,280,0.94921875,1.5109331607818604
,,,281,0.93359375,1.5253863334655762
,,,282,0.953125,1.5072294473648071
,,,283,0.921875,1.5399069786071777
,,,284,0.92578125,1.5314985513687134
,,,285,0.93359375,1.5273922681808472
,,,286,0.96484375,1.495839238166809
,,,287,0.9765625,1.4846177101135254
,,,288,0.9765625,1.484645962715149
,,,289,0.9453125,1.5150123834609985
,,,290,0.94921875,1.5123517513275146
,,,291,0.94921875,1.5121594667434692
,,,292,0.9609375,1.500469446182251
,,,293,0.95703125,1.5020685195922852
,,,294,0.9375,1.5240055322647095
,,,295,0.953125,1.5068256855010986
,,,296,0.9453125,1.516190528869629
,,,297,0.9453125,1.5159212350845337
,,,298,0.9609375,1.5013625621795654
,,,299,0.9632353186607361,1.4969096183776855
0.94140625,15,1.521056056022644,3249,,
0.9453125,15,1.5159506797790527,3299,,
0.96875,15,1.4929460287094116,3349,,
0.90234375,15,1.5588908195495605,3399,,
,,,300,0.91796875,1.5453764200210571
,,,301,0.9453125,1.5169932842254639
,,,302,0.95703125,1.5025880336761475
,,,303,0.93359375,1.526145100593567
,,,304,0.94921875,1.5089995861053467
,,,305,0.91796875,1.543168306350708
,,,306,0.9609375,1.5001994371414185
,,,307,0.95703125,1.5058046579360962
,,,308,0.96875,1.4922409057617188
,,,309,0.9609375,1.5019710063934326
,,,310,0.9609375,1.5031332969665527
,,,311,0.94921875,1.5130341053009033
,,,312,0.9609375,1.5001499652862549
,,,313,0.9375,1.522334337234497
,,,314,0.92578125,1.5354472398757935
,,,315,0.96875,1.4923876523971558
,,,316,0.94921875,1.51271653175354
,,,317,0.94921875,1.5123488903045654
,,,318,0.95703125,1.5045019388198853
,,,319,0.9411764740943909,1.5212762355804443
0.9453125,16,1.515852689743042,3449,,
0.953125,16,1.507624626159668,3499,,
0.9375,16,1.5245620012283325,3549,,
0.96484375,16,1.4947994947433472,3599,,
0.96484375,16,1.495893955230713,3649,,
,,,320,0.94140625,1.5197103023529053
,,,321,0.91015625,1.550946593284607
,,,322,0.97265625,1.4885789155960083
,,,323,0.9375,1.521824598312378
,,,324,0.9453125,1.514864444732666
,,,325,0.90625,1.5545623302459717
,,,326,0.97265625,1.488446831703186
,,,327,0.97265625,1.4887573719024658
,,,328,0.953125,1.5085084438323975
,,,329,0.92578125,1.5342161655426025
,,,330,0.9296875,1.5305836200714111
,,,331,0.953125,1.5082978010177612
,,,332,0.95703125,1.5040981769561768
,,,333,0.94921875,1.5125329494476318
,,,334,0.94921875,1.5118776559829712
,,,335,0.94921875,1.5118708610534668
,,,336,0.953125,1.508569359779358
,,,337,0.95703125,1.5024462938308716
,,,338,0.953125,1.5080256462097168
,,,339,0.9632353186607361,1.4975887537002563
0.953125,17,1.5094228982925415,3699,,
0.94921875,17,1.512022852897644,3749,,
0.9609375,17,1.500913381576538,3799,,
0.96484375,17,1.4954400062561035,3849,,
,,,340,0.94921875,1.5123839378356934
,,,341,0.92578125,1.5365221500396729
,,,342,0.9609375,1.5002877712249756
,,,343,0.9375,1.5237619876861572
,,,344,0.9453125,1.515863299369812
,,,345,0.92578125,1.5360329151153564
,,,346,0.953125,1.5084956884384155
,,,347,0.95703125,1.5045762062072754
,,,348,0.9765625,1.4853023290634155
,,,349,0.94140625,1.5202364921569824
,,,350,0.93359375,1.5280218124389648
,,,351,0.9375,1.5239726305007935
,,,352,0.953125,1.5077728033065796
,,,353,0.94921875,1.5134321451187134
,,,354,0.94140625,1.5203503370285034
,,,355,0.96484375,1.4982107877731323
,,,356,0.9609375,1.5007404088974
,,,357,0.94921875,1.5115325450897217
,,,358,0.9609375,1.5006871223449707
,,,359,0.9338235259056091,1.527327060699463
0.9453125,18,1.5154163837432861,3899,,
0.921875,18,1.539454698562622,3949,,
0.95703125,18,1.5042810440063477,3999,,
0.9453125,18,1.5150015354156494,4049,,
,,,360,0.94921875,1.5121204853057861
,,,361,0.93359375,1.5278081893920898
,,,362,0.95703125,1.5040216445922852
,,,363,0.92578125,1.5359832048416138
,,,364,0.95703125,1.5052756071090698
,,,365,0.93359375,1.5278595685958862
,,,366,0.94921875,1.5106191635131836
,,,367,0.96875,1.4926968812942505
,,,368,0.97265625,1.4884953498840332
,,,369,0.94921875,1.5120543241500854
,,,370,0.9375,1.5234768390655518
,,,371,0.93359375,1.5277572870254517
,,,372,0.9609375,1.5007221698760986
,,,373,0.94921875,1.5121878385543823
,,,374,0.94140625,1.5197041034698486
,,,375,0.9609375,1.5000733137130737
,,,376,0.953125,1.508475422859192
,,,377,0.94921875,1.5123330354690552
,,,378,0.9375,1.5243477821350098
,,,379,0.9632353186607361,1.4979153871536255
0.96875,19,1.4924187660217285,4099,,
0.9375,19,1.5229533910751343,4149,,
0.95703125,19,1.5041073560714722,4199,,
0.9375,19,1.5236819982528687,4249,,
0.9629629850387573,19,1.499976634979248,4299,,
,,,380,0.94140625,1.5197726488113403
,,,381,0.9296875,1.5329313278198242
,,,382,0.9609375,1.5000518560409546
,,,383,0.94140625,1.5198086500167847
,,,384,0.94140625,1.5204086303710938
,,,385,0.93359375,1.5260874032974243
,,,386,0.96484375,1.495933175086975
,,,387,0.97265625,1.488469123840332
,,,388,0.9765625,1.4844948053359985
,,,389,0.96484375,1.4962036609649658
,,,390,0.95703125,1.5040515661239624
,,,391,0.9453125,1.5162814855575562
,,,392,0.95703125,1.50431227684021
,,,393,0.96484375,1.4963759183883667
,,,394,0.95703125,1.5007641315460205
,,,395,0.95703125,1.5041195154190063
,,,396,0.9375,1.523642659187317
,,,397,0.96484375,1.4978307485580444
,,,398,0.95703125,1.505588173866272
,,,399,0.9632353186607361,1.4973000288009644
0.984375,20,1.4768447875976562,4349,,
0.9453125,20,1.514574408531189,4399,,
0.93359375,20,1.5275567770004272,4449,,
0.94921875,20,1.5119249820709229,4499,,
,,,400,0.9296875,1.5310648679733276
,,,401,0.921875,1.539275884628296
,,,402,0.94140625,1.519673466682434
,,,403,0.953125,1.5079114437103271
,,,404,0.92578125,1.5343248844146729
,,,405,0.92578125,1.5353596210479736
,,,406,0.953125,1.508076548576355
,,,407,0.96484375,1.4962419271469116
,,,408,0.95703125,1.5035778284072876
,,,409,0.94140625,1.5186883211135864
,,,410,0.94140625,1.5197453498840332
,,,411,0.92578125,1.5353100299835205
,,,412,0.953125,1.5081493854522705
,,,413,0.94140625,1.5188162326812744
,,,414,0.93359375,1.527421236038208
,,,415,0.96484375,1.4962995052337646
,,,416,0.9609375,1.5002140998840332
,,,417,0.95703125,1.5038515329360962
,,,418,0.94140625,1.5178089141845703
,,,419,0.9558823704719543,1.5052495002746582
0.9453125,21,1.515734314918518,4549,,
0.96484375,21,1.496427059173584,4599,,
0.97265625,21,1.4872798919677734,4649,,
0.95703125,21,1.5031344890594482,4699,,
,,,420,0.92578125,1.5340343713760376
,,,421,0.92578125,1.5336101055145264
,,,422,0.95703125,1.5040955543518066
,,,423,0.9453125,1.5150591135025024
,,,424,0.93359375,1.5278323888778687
,,,425,0.9296875,1.5314632654190063
,,,426,0.953125,1.5079048871994019
,,,427,0.96484375,1.4963068962097168
,,,428,0.9609375,1.4991285800933838
,,,429,0.94140625,1.51947820186615
,,,430,0.94921875,1.511231780052185
,,,431,0.921875,1.5379279851913452
,,,432,0.96875,1.4924118518829346
,,,433,0.94921875,1.511847734451294
,,,434,0.9453125,1.5131938457489014
,,,435,0.9609375,1.5000803470611572
,,,436,0.96875,1.492403268814087
,,,437,0.94140625,1.5196086168289185
,,,438,0.9453125,1.5158357620239258
,,,439,0.9558823704719543,1.5052684545516968
0.96484375,22,1.4962159395217896,4749,,
0.9765625,22,1.4845974445343018,4799,,
0.96875,22,1.492405891418457,4849,,
0.94921875,22,1.511894702911377,4899,,
,,,440,0.953125,1.509445071220398
,,,441,0.9296875,1.531472086906433
,,,442,0.96875,1.4922267198562622
,,,443,0.94921875,1.512637972831726
,,,444,0.9453125,1.5163931846618652
,,,445,0.92578125,1.5351473093032837
,,,446,0.9609375,1.500319242477417
,,,447,0.97265625,1.4882270097732544
,,,448,0.97265625,1.4892147779464722
,,,449,0.9453125,1.5153595209121704
,,,450,0.9453125,1.515005111694336
,,,451,0.94921875,1.5122724771499634
,,,452,0.96484375,1.4961600303649902
,,,453,0.953125,1.5066591501235962
,,,454,0.95703125,1.5041189193725586
,,,455,0.96484375,1.4977293014526367
,,,456,0.95703125,1.5029836893081665
,,,457,0.95703125,1.5038613080978394
,,,458,0.9453125,1.51395583152771
,,,459,0.9632353186607361,1.497915267944336
0.9453125,23,1.5160353183746338,4949,,
0.94921875,23,1.5105981826782227,4999,,
0.9296875,23,1.5315696001052856,5049,,
0.9453125,23,1.5167055130004883,5099,,
0.9375,23,1.5235483646392822,5149,,
,,,460,0.9453125,1.5159646272659302
,,,461,0.92578125,1.5363179445266724
,,,462,0.94921875,1.5118707418441772
,,,463,0.9296875,1.5313656330108643
,,,464,0.921875,1.5387990474700928
,,,465,0.91015625,1.549177885055542
,,,466,0.9140625,1.546554684638977
,,,467,0.95703125,1.504115343093872
,,,468,0.9609375,1.5003727674484253
,,,469,0.9375,1.5235661268234253
,,,470,0.9375,1.523531198501587
,,,471,0.91796875,1.5432159900665283
,,,472,0.9453125,1.5157116651535034
,,,473,0.9296875,1.53243088722229
,,,474,0.95703125,1.5039640665054321
,,,475,0.94921875,1.5118111371994019
,,,476,0.9296875,1.5320852994918823
,,,477,0.93359375,1.5272715091705322
,,,478,0.9375,1.5236036777496338
,,,479,0.9264705777168274,1.5345094203948975
0.96484375,24,1.4949320554733276,5199,,
0.9375,24,1.5235226154327393,5249,,
0.90625,24,1.554151177406311,5299,,
0.9609375,24,1.500029444694519,5349,,
,,,480,0.9296875,1.5304638147354126
,,,481,0.91796875,1.5412172079086304
,,,482,0.9375,1.5240745544433594
,,,483,0.91796875,1.5431709289550781
,,,484,0.93359375,1.5277061462402344
,,,485,0.93359375,1.5275015830993652
,,,486,0.94140625,1.5199131965637207
,,,487,0.9453125,1.5156474113464355
,,,488,0.921875,1.5397390127182007
,,,489,0.9296875,1.531259298324585
,,,490,0.9453125,1.5169429779052734
,,,491,0.93359375,1.5292165279388428
,,,492,0.9375,1.5242136716842651
,,,493,0.9375,1.523510456085205
,,,494,0.92578125,1.5351423025131226
,,,495,0.96875,1.4930593967437744
,,,496,0.94140625,1.519667387008667
,,,497,0.9296875,1.5311061143875122
,,,498,0.93359375,1.5261428356170654
,,,499,0.9191176295280457,1.5457805395126343
0.94921875,25,1.5119801759719849,5399,,
0.9453125,25,1.5161700248718262,5449,,
0.96875,25,1.4935694932937622,5499,,
0.93359375,25,1.5277493000030518,5549,,
,,,500,0.94921875,1.5119194984436035
,,,501,0.9375,1.523696780204773
,,,502,0.96484375,1.4963072538375854
,,,503,0.9375,1.5236518383026123
,,,504,0.9453125,1.5158418416976929
,,,505,0.921875,1.538718342781067
,,,506,0.93359375,1.5272719860076904
,,,507,0.953125,1.5080358982086182
,,,508,0.9765625,1.4862172603607178
,,,509,0.95703125,1.504345178604126
,,,510,0.95703125,1.5041580200195312
,,,511,0.9296875,1.5314640998840332
,,,512,0.95703125,1.504126787185669
,,,513,0.9609375,1.5002111196517944
,,,514,0.953125,1.50819993019104
,,,515,0.95703125,1.504103422164917
,,,516,0.95703125,1.5041086673736572
,,,517,0.94140625,1.519289255142212
,,,518,0.9453125,1.5158382654190063
,,,519,0.9558823704719543,1.5052683353424072
0.94921875,26,1.5119320154190063,5599,,
0.95703125,26,1.5040591955184937,5649,,
0.921875,26,1.5371185541152954,5699,,
0.96875,26,1.4943444728851318,5749,,
0.9375,26,1.5212743282318115,5799,,
,,,520,0.92578125,1.5355068445205688
,,,521,0.92578125,1.5356543064117432
,,,522,0.94140625,1.5197445154190063
,,,523,0.94140625,1.520889401435852
,,,524,0.9453125,1.5155543088912964
,,,525,0.91015625,1.552277684211731
,,,526,0.92578125,1.5349031686782837
,,,527,0.953125,1.5069656372070312
,,,528,0.97265625,1.4880002737045288
,,,529,0.9296875,1.5313431024551392
,,,530,0.95703125,1.504128098487854
,,,531,0.93359375,1.527616024017334
,,,532,0.9296875,1.5304352045059204
,,,533,0.953125,1.5102221965789795
,,,534,0.92578125,1.5353695154190063
,,,535,0.9375,1.5234140157699585
,,,536,0.94140625,1.520118236541748
,,,537,0.95703125,1.5039905309677124
,,,538,0.9296875,1.5295839309692383
,,,539,0.9558823704719543,1.5052481889724731
0.93359375,27,1.5263468027114868,5849,,
0.9609375,27,1.500213623046875,5899,,
0.94140625,27,1.5197135210037231,5949,,
0.97265625,27,1.4884945154190063,5999,,
,,,540,0.9453125,1.5158652067184448
,,,541,0.9453125,1.5162081718444824
,,,542,0.97265625,1.4884945154190063
,,,543,0.9375,1.5238778591156006
,,,544,0.94140625,1.5197813510894775
,,,545,0.91015625,1.5506200790405273
,,,546,0.95703125,1.5039706230163574
,,,547,0.96875,1.4924007654190063
,,,548,0.9609375,1.500773310661316
,,,549,0.953125,1.508663296699524
,,,550,0.953125,1.5079632997512817
,,,551,0.9453125,1.5155316591262817
,,,552,0.94140625,1.519743800163269
,,,553,0.9609375,1.500131607055664
,,,554,0.94921875,1.5118098258972168
,,,555,0.96875,1.4924007654190063
,,,556,0.953125,1.507988691329956
,,,557,0.98046875,1.4806820154190063
,,,558,0.95703125,1.5020780563354492
,,,559,0.9558823704719543,1.5050259828567505
0.91015625,28,1.550994634628296,6049,,
0.9296875,28,1.531372308731079,6099,,
0.94140625,28,1.519580602645874,6149,,
0.9609375,28,1.5002119541168213,6199,,
,,,560,0.93359375,1.5292003154754639
,,,561,0.9453125,1.5158358812332153
,,,562,0.94140625,1.5191781520843506
,,,563,0.91015625,1.5508067607879639
,,,564,0.94921875,1.5118026733398438
,,,565,0.91796875,1.5441120862960815
,,,566,0.9453125,1.5158172845840454
,,,567,0.9609375,1.5002130270004272
,,,568,0.953125,1.5069475173950195
,,,569,0.9453125,1.5152363777160645
,,,570,0.96875,1.4924042224884033
,,,571,0.9453125,1.5161255598068237
,,,572,0.9609375,1.5002166032791138
